anime_id,title,score,popularity,release_year
19429,Akuma no Riddle,6.59,976,2014
5945,Element Hunters,6.59,6113,2009
5973,Fight Ippatsu! Juuden-chan!!,6.59,4034,2009
5725,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,6.59,6467,2008
385,Gilgamesh,6.59,3667,2003
34620,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,6.59,1516,2019
39030,Hataage! Kemono Michi,6.59,1270,2019
487,Girls Bravo: Second Season,6.59,2385,2005
41265,Mars Red,6.58,1921,2021
10156,Sacred Seven,6.58,2656,2011
51673,Shaman King: Flowers,6.58,4155,2024
25867,Rolling☆Girls,6.58,2418,2015
175,Tokyo Underground,6.58,4421,2002
1005,Star Ocean EX,6.58,6099,2001
38835,Umayon,6.58,5061,2020
33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season,6.58,5455,2016
2161,Skull Man,6.58,4216,2007
52079,Cardfight!! Vanguard: will+Dress Season 3,6.58,9928,2023
5337,Bakugan Battle Brawlers: New Vestroia,6.58,2863,2010
33046,B-Project: Kodou*Ambitious,6.58,3548,2016
32785,Future Card Buddyfight Triple D,6.58,9022,2016
3193,Asobot Senki Gokuu,6.58,9860,2002
34055,Berserk 2nd Season,6.57,1321,2017
32011,Hakuouki: Otogisoushi,6.58,8217,2016
236,E's Otherwise,6.57,5645,2003
11177,Cross Fight B-Daman,6.57,7123,2011
36124,Itou Junji: Collection,6.57,1359,2018
41491,Nanatsu no Taizai: Funnu no Shinpan,6.57,537,2021
56285,Ninja Kamui,6.57,1405,2024
40136,Oda Cinnamon Nobunaga,6.57,5074,2020
2603,Mushi-Uta,6.57,5607,2007
1881,Sasami: Mahou Shoujo Club,6.57,7212,2006
2934,Shiawase Sou no Okojo-san,6.57,9835,2001
28619,Ranpo Kitan: Game of Laplace,6.57,1994,2015
473,Tide-Line Blue,6.57,7543,2005
35298,Ramen Daisuki Koizumi-san,6.56,2930,2018
2619,Spider Riders: Oracle no Yuusha-tachi,6.57,6858,2006
35370,Teekyuu 9,6.56,5879,2017
31440,Teekyuu 6,6.56,5476,2015
51837,Saikin Yatotta Maid ga Ayashii,6.56,1798,2022
10513,Usavich IV,6.56,10747,2011
289,Comic Party,6.56,5182,2001
36022,Cardfight!! Vanguard G Z,6.56,7138,2017
10578,C³,6.56,1467,2011
2795,Dragonaut: The Resonance,6.56,2675,2007
14913,Battle Spirits: Sword Eyes,6.56,10616,2012
50481,"Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀",6.56,1550,2023
403,Hanaukyou Maid-tai,6.56,4241,2001
6166,Asobi ni Iku yo!,6.56,1282,2010
39725,I★Chu: Halfway Through the Idol,6.56,5549,2021
590,Kage kara Mamoru!,6.56,4681,2006
57891,Hitoribocchi no Isekai Kouryaku,6.56,1851,2024
863,Joshikousei: Girl's High,6.56,3956,2006
32603,Okusama ga Seitokaichou!+!,6.56,1486,2016
7593,Kiss x Sis (TV),6.55,408,2010
148,Kita e.: Diamond Dust Drops,6.55,6954,2004
31848,Ojisan to Marshmallow,6.57,2860,2016
50582,Nanatsu no Maken ga Shihai suru,6.56,1470,2023
776,Nanaka 6/17,6.55,6896,2003
23133,M3: Sono Kuroki Hagane,6.55,3188,2014
28819,Okusama ga Seitokaichou!,6.55,865,2015
54616,Potion-danomi de Ikinobimasu!,6.55,3262,2023
15125,Teekyuu,6.55,2887,2012
14921,RDG: Red Data Girl,6.55,2095,2013
37920,Ueno-san wa Bukiyou,6.55,1935,2019
298,.hack//Tasogare no Udewa Densetsu,6.55,2885,2003
4197,Blue Dragon: Tenkai no Shichi Ryuu,6.55,5422,2008
34522,"Wake Up, Girls! Shin Shou",6.55,5934,2017
1581,Gift: Eternal Rainbow,6.55,4336,2006
34257,Cinderella Girls Gekijou,6.55,5340,2017
39590,Africa no Salaryman (TV),6.54,4613,2019
57391,Astro Note,6.54,4297,2024
42653,Aikatsu Planet!,6.54,9548,2021
63,DearS,6.54,1680,2004
51212,Futoku no Guild,6.54,1972,2022
28833,Chain Chronicle: Haecceitas no Hikari,6.54,1889,2017
31630,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",6.54,1757,2016
913,Kakutou Bijin Wulong,6.54,8065,2005
34964,Killing Bites,6.54,1329,2018
49556,Love All Play,6.54,3797,2022
55998,Momochi-san Chi no Ayakashi Ouji,6.54,3273,2024
31452,Norn9: Norn+Nonet,6.54,2436,2016
22215,Pretty Rhythm: All Star Selection,6.54,10064,2014
13159,Kuromajo-san ga Tooru!!,6.54,6842,2012
21353,Tokyo ESP,6.54,1545,2014
20267,Wooser no Sono Higurashi: Kakusei-hen,6.54,8137,2014
54716,Kibou no Chikara: Otona Precure '23,6.54,7189,2023
2284,Transformers: Car Robots,6.54,8693,2000
56690,Re:Monster,6.54,1507,2024
10308,Sengoku Otome: Momoiro Paradox,6.53,3451,2011
38707,RobiHachi,6.54,4159,2019
38297,"Maou-sama, Retry!",6.54,977,2019
42568,Yaku nara Mug Cup mo,6.54,3485,2021
10490,Blood-C,6.53,659,2011
40356,Tate no Yuusha no Nariagari Season 2,6.53,248,2022
37422,Cinderella Girls Gekijou 3rd Season,6.53,7883,2018
27815,Cardfight!! Vanguard G,6.53,5640,2014
51293,Eternal Boys,6.53,5986,2022
3464,Kemeko Deluxe!,6.53,3746,2008
50678,Kyoukai Senki Part 2,6.53,5859,2022
7148,Ladies versus Butlers!,6.53,1169,2010
35076,Juuni Taisen,6.53,896,2017
799,Kokoro Toshokan,6.53,7701,2001
36266,Mahou Shoujo Site,6.53,1053,2018
54835,Kono Sekai wa Fukanzen Sugiru,6.53,3406,2024
37599,Magatsu Wahrheit: Zuerst,6.53,3989,2020
37778,Pastel Life,6.53,8283,2018
1067,Kishin Houkou Demonbane (TV),6.52,4038,2006
3182,Massugu ni Ikou. 2nd Season,6.52,11154,2004
50638,Muv-Luv Alternative 2nd Season,6.52,5347,2022
40708,Monster Musume no Oishasan,6.52,1119,2020
50559,Megaton-kyuu Musashi 2nd Season,6.52,9241,2022
28283,Sengoku Musou,6.52,4929,2015
6633,Queen's Blade: Gyokuza wo Tsugu Mono,6.52,3193,2009
1771,Ring ni Kakero 1: Nichibei Kessen-hen,6.52,10999,2006
1198,Tsuyokiss,6.52,5248,2006
50284,Technoroid: Overmind,6.52,5737,2023
3295,Yatterman,6.52,9044,2008
5938,Onegai♪My Melody Kirara★,6.52,10879,2008
36259,Pingu in the City,6.52,3826,2017
1836,Shuffle! Memories,6.52,3190,2007
37988,Uchuu Senkan Tiramisù II,6.52,6840,2018
17821,Stella Jogakuin Koutou-ka C³-bu,6.52,3256,2013
41380,100-man no Inochi no Ue ni Ore wa Tatteiru,6.52,829,2020
40934,Bungou to Alchemist: Shinpan no Haguruma,6.52,3207,2020
1676,Cosmo Warrior Zero,6.52,8254,2001
12549,"Dakara Boku wa, H ga Dekinai.",6.52,581,2012
1706,Gun Frontier,6.52,6466,2002
53787,AI no Idenshi,6.52,3508,2023
37651,Fate/Extra: Last Encore - Illustrias Tendousetsu,6.52,2642,2018
3101,F-Zero: Falcon Densetsu,6.52,7012,2003
1221,Demashita! Powerpuff Girls Z,6.51,4021,2006
30795,Bakuon!!,6.51,2934,2016
34800,Action Heroine Cheer Fruits,6.51,5892,2017
33743,Fuuka,6.51,875,2017
973,Glass no Kantai: La Legende du Vent de l'Univers,6.51,6252,2006
33222,Fudanshi Koukou Seikatsu,6.51,2729,2016
50999,Extreme Hearts,6.51,6211,2022
17831,Inu to Hasami wa Tsukaiyou,6.51,1668,2013
51569,Kidou Senshi Gundam: Tekketsu no Orphans - Tokubetsu-hen,6.51,11318,2022
43969,Kanojo mo Kanojo,6.51,626,2021
2106,Kiss Dum: Engage Planet,6.51,6582,2007
412,Kore ga Watashi no Goshujinsama,6.51,2667,2005
38920,Kochouki: Wakaki Nobunaga,6.51,4489,2019
40045,Motto! Majime ni Fumajime Kaiketsu Zorori,6.51,14166,2020
31560,Miss Monochrome The Animation 3,6.51,5805,2015
31621,Ooya-san wa Shishunki!,6.51,3335,2016
840,Narue no Sekai,6.51,5283,2003
30749,Saijaku Muhai no Bahamut,6.51,613,2016
1693,Reideen,6.51,7046,2007
19825,Saikyou Ginga Ultimate Zero: Battle Spirits,6.51,11444,2013
38192,Sakugan,6.51,2223,2021
916,Tokkou,6.51,3552,2006
29017,Wooser no Sono Higurashi: Mugen-hen,6.51,9139,2015
684,Tenshi no Shippo Chu!,6.51,8434,2003
446,Weiß Kreuz Glühen,6.51,6711,2002
22537,Yami Shibai 2,6.5,3419,2014
497,Yami to Boushi to Hon no Tabibito,6.5,4348,2003
28155,Yoru no Yatterman,6.5,4277,2015
35334,ClassicaLoid 2nd Season,6.5,7763,2017
35988,Dame x Prince Anime Caravan,6.5,4413,2018
40550,Assault Lily: Bouquet,6.5,2414,2020
41074,Digimon Adventure:,6.5,3129,2020
33797,ID-0,6.5,5080,2017
1409,IGPX: Immortal Grand Prix,6.5,9352,2003
37232,Merc Storia: Mukiryoku no Shounen to Bin no Naka no Shoujo,6.5,4341,2018
22123,Inugami-san to Nekoyama-san,6.5,2620,2014
39506,Phantasy Star Online 2: Episode Oracle,6.5,4661,2019
32214,Koukaku no Pandora,6.5,3511,2016
41783,Iwa Kakeru! Sport Climbing Girls,6.49,2280,2020
17731,Ketsuekigata-kun!,6.49,6594,2013
9750,Itsuka Tenma no Kuro Usagi,6.49,1861,2011
50955,Onipan!,6.5,5683,2022
671,Lemon Angel Project,6.49,7223,2006
1070,Love Get Chu,6.49,7260,2006
13367,"Kono Naka ni Hitori, Imouto ga Iru!",6.49,1235,2012
41812,Megami-ryou no Ryoubo-kun.,6.49,1239,2021
10671,Morita-san wa Mukuchi.,6.49,4818,2011
43767,Night Head 2041,6.49,3599,2021
32772,Puzzle & Dragons Cross,6.49,7303,2016
55636,Snack Basue,6.49,6964,2024
4067,Shin Megami Tensei Devil Children,6.49,10239,2000
197,Rizelmine,6.49,4752,2002
38397,Nande Koko ni Sensei ga!?,6.49,692,2019
33341,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,6.49,5577,2016
42506,World Witches Hasshin Shimasu!,6.49,6260,2021
682,Otogi Story Tenshi no Shippo,6.49,5733,2001
55358,Bucchigiri?!,6.49,2205,2024
406,Buzzer Beater,6.49,5735,2005
2156,Bakugan Battle Brawlers,6.49,2100,2007
119,Final Approach,6.49,4091,2004
10187,HenSemi (TV),6.49,3573,2011
14827,D.C.III: Da Capo III,6.49,4371,2013
23787,Hi☆sCoool! SeHa Girls,6.49,6433,2014
34051,Akiba's Trip The Animation,6.48,1646,2017
35757,Gin no Guardian II,6.48,3087,2018
30127,Danchigai,6.48,2028,2015
10338,Honto ni Atta! Reibai Sensei,6.48,7569,2011
13185,Juusen Battle Monsuno,6.48,6860,2012
9900,Hamster Club,6.48,13978,2000
1019,Honoo no Mirage,6.48,4819,2002
612,PetoPeto-san,6.48,7695,2005
3366,Persona: Trinity Soul,6.48,2544,2008
10109,Softenni,6.48,4824,2011
23325,Shirogane no Ishi: Argevollen,6.48,3684,2014
55397,Pon no Michi,6.48,4172,2024
46381,Shinkansen Henkei Robo Shinkalion Z the Animation,6.47,12758,2021
4720,White Album,6.47,1941,2009
37799,Tokyo Ghoul:re 2nd Season,6.47,197,2018
20533,Z/X: Ignition,6.47,3852,2014
37036,Binan Koukou Chikyuu Bouei-bu Happy Kiss!,6.47,6204,2018
471,To Heart 2,6.47,5083,2005
38767,Cinderella Girls Gekijou: Climax Season,6.47,9005,2019
15547,Cross Fight B-Daman eS,6.47,9792,2012
9479,Coppelion,6.47,1986,2013
17705,DD Hokuto no Ken (2013),6.47,9437,2013
57892,"Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made",6.47,1268,2024
52969,"Jitsu wa Ore, Saikyou deshita?",6.47,1345,2023
34934,Koi to Uso,6.47,577,2017
10808,Kidou Senshi Gundam AGE,6.47,4206,2011
30384,Miss Monochrome The Animation 2,6.47,5169,2015
48418,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Part 2",6.47,1362,2024
44276,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,6.47,1002,2021
39701,Nanatsu no Taizai: Kamigami no Gekirin,6.47,285,2019
14093,Pokemon Best Wishes! Season 2,6.47,2736,2012
23121,Jinsei,6.46,2812,2014
39326,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,6.46,752,2019
3576,Kodai Ouja Kyouryuu King,6.47,4492,2007
36418,Koneko no Chi: Ponponra Dairyokou,6.46,11162,2018
1035,Patalliro Saiyuuki!,6.46,9337,2005
32360,Qualidea Code,6.46,1325,2016
1724,Saint October,6.46,7660,2007
9107,Pokemon Best Wishes!,6.46,2161,2010
2031,Shining Tears X Wind,6.46,4126,2007
27741,Shounen Hollywood: Holly Stage for 50,6.46,7858,2015
57100,The New Gate,6.46,1792,2024
32039,Show By Rock!! Short!!,6.46,5973,2016
23067,Tenkai Knights,6.46,8634,2014
3389,Bus Gamer,6.46,4590,2008
31573,Brave Beats,6.46,9096,2015
9736,Astarotte no Omocha!,6.46,1692,2011
41283,Cardfight!! Vanguard Gaiden: If,6.46,9147,2020
50862,Estab-Life: Great Escape,6.46,6292,2022
40358,Gal to Kyouryuu,6.45,4185,2020
40960,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,6.45,1623,2021
32407,Clockwork Planet,6.45,1597,2017
18247,IS: Infinite Stratos 2,6.45,636,2013
1694,iDOLM@STER Xenoglossia,6.45,4951,2007
37328,Oshiete Mahou no Pendulum: Rilu Rilu Fairilu,6.45,12880,2018
39194,Shin Chuuka Ichiban!,6.45,6355,2019
40786,Skate-Leading☆Stars,6.45,3729,2021
41372,Senyoku no Sigrdrifa,6.45,3521,2020
7103,Miracle☆Train: Oedo-sen e Youkoso,6.45,5351,2009
10015,Yu☆Gi☆Oh! Zexal,6.45,2602,2011
417,Ragnarök The Animation,6.45,3412,2004
33739,Tian Xin Ge Ge,6.44,16857,2011
2105,Touka Gettan,6.45,5221,2007
27629,Tantei Kageki Milky Holmes TD,6.44,6961,2015
2495,Chance Triangle Session,6.44,8405,2001
706,Comic Party Revolution,6.44,6786,2005
9493,Dororon Enma-kun Meeramera,6.44,5417,2011
3776,Go! Go! Itsutsugo Land,6.44,14374,2001
348,Binzume Yousei,6.44,5294,2003
7109,Gyouten Ningen Batsealer,6.44,15721,2001
850,Gakuen Heaven,6.44,2882,2006
37646,Hataraku Oniisan! no 2!,6.44,9894,2018
33027,Infini-T Force,6.44,7318,2017
37522,Pet,6.44,2351,2020
1839,Jagainu-kun,6.43,13019,2004
36023,Persona 5 the Animation,6.44,990,2018
33244,Kiitarou Shounen no Youkai Enikki,6.43,4369,2016
52619,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,6.43,1548,2023
2741,Monkey Turn V,6.43,13567,2004
31674,Larva 3rd Season,6.43,13398,2014
14283,Vividred Operation,6.43,2914,2013
36108,Takunomi.,6.43,3492,2018
943,Yume Tsukai,6.43,7026,2006
37561,Akanesasu Shoujo,6.43,3983,2018
53428,Ayaka,6.43,3370,2023
4962,Rokumon Tengai Mon Colle Knights,6.43,8575,2000
40526,"Dragon, Ie wo Kau.",6.43,2881,2021
34497,Death March kara Hajimaru Isekai Kyousoukyoku,6.43,445,2018
34382,Citrus,6.43,443,2018
336,Ginyuu Mokushiroku Meine Liebe,6.43,6136,2004
16518,Arata Kangatari,6.42,2768,2013
7395,Card Wang: Mix Master,6.42,12181,2005
50606,Ayakashi Triangle,6.42,2585,2023
31157,ClassicaLoid,6.42,4716,2016
7176,Cheburashka Arere?,6.42,10294,2009
34525,Centaur no Nayami,6.42,2339,2017
2732,Baby Baachan,6.42,13943,2002
11385,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,6.42,4589,2011
13139,Gakkatsu!,6.42,7820,2012
3519,Garakuta-doori no Stain,6.42,11447,2003
1988,Himawari!!,6.42,6482,2007
34501,Kenka Banchou Otome: Girl Beats Boys,6.42,2513,2017
21167,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,6.42,2979,2014
4209,Mission-E,6.42,8277,2008
2740,Monkey Turn,6.42,11853,2004
40893,Komatta Jiisan,6.42,9091,2020
41364,One Room: Third Season,6.42,4043,2020
38262,Pingu in the City (2018),6.42,6950,2018
24705,"Ore, Twintail ni Narimasu.",6.42,1588,2014
46471,"Tantei wa Mou, Shindeiru.",6.42,653,2021
8189,The World of Golden Eggs,6.42,13793,2005
9952,Weiqi Shaonian,6.42,15820,2005
54259,Rokudou no Onna-tachi,6.41,3099,2023
54760,Ryza no Atelier: Tokoyami no Joou to Himitsu no Kakurega,6.41,2753,2023
51252,Spy Kyoushitsu,6.41,1619,2023
4068,Shin Megami Tensei Devil Children: Light & Dark,6.41,11242,2002
5454,Yoku Wakaru Gendai Mahou,6.42,4680,2009
25397,Absolute Duo,6.41,421,2015
591,Amaenaide yo!!,6.41,2697,2005
14989,Chousoku Henkei Gyrozetter,6.41,8418,2012
37739,Future Card Shin Buddyfight,6.41,9926,2018
19367,Galilei Donna,6.41,3317,2013
125,Futakoi,6.41,4086,2004
32682,Kagewani: Shou,6.41,5395,2016
783,Miami Guns,6.41,7518,2000
39199,Katsute Kami Datta Kemono-tachi e,6.41,1749,2019
37598,Phantom in the Twilight,6.41,3416,2018
14199,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,6.41,850,2012
57876,Maougun Saikyou no Majutsushi wa Ningen datta,6.41,1770,2024
59505,Kankin Kuiki Level X,6.4,7843,2024
31673,Larva 2nd Season,6.41,12343,2013
20971,Kiniro no Corda: Blue♪Sky,6.4,4645,2014
28207,Ketsuekigata-kun! 2,6.4,8810,2015
51632,Isekai wa Smartphone to Tomo ni. 2,6.4,1585,2023
16906,Line Offline: Salaryman,6.4,11762,2013
2367,Moetan,6.4,4469,2007
1456,L/R: Licensed by Royal,6.4,8720,2003
10611,R-15,6.4,2406,2011
23897,Lovely Movie: Itoshi no Muco,6.4,12874,2013
12611,Sengoku Collection,6.4,4791,2012
4667,B-Legend! Battle B-Daman Fire Spirits!,6.4,8834,2005
32601,12-sai.: Chicchana Mune no Tokimeki,6.4,4075,2016
2142,Blue Dragon,6.4,3200,2007
34368,Vatican Kiseki Chousakan,6.4,3513,2017
21677,Captain Earth,6.4,2910,2014
28861,Takamiya Nasuno desu! Teekyuu Spin-off,6.4,5828,2015
18771,Gifuu Doudou!!: Kanetsugu to Keiji,6.4,7519,2013
36784,Hataraku Oniisan!,6.4,7305,2018
10623,Hayan Ma-eum Baeggu,6.4,14075,2000
59499,Asatir 2: Mirai no Mukashi Banashi,6.39,14299,2024
42892,Baraou no Souretsu,6.39,3012,2022
2564,Code-E,6.39,5416,2007
3355,Fortune Dogs,6.39,12645,2002
5082,Battle Spirits: Shounen Toppa Bashin,6.39,9704,2008
35183,Gurazeni,6.39,6429,2018
17651,Genei wo Kakeru Taiyou,6.39,3240,2013
55848,Isekai Suicide Squad,6.39,1663,2024
48842,Mahoutsukai Reimeiki,6.39,1496,2022
37106,Kitsune no Koe,6.39,5001,2018
8999,Origami Warriors,6.39,16921,2004
23309,Rail Wars!,6.39,1234,2014
31150,Xi Yangyang Yu Hui Tailang,6.39,14709,2005
1807,Prism Ark,6.39,4979,2007
1746,Zoids Fuzors,6.39,6585,2004
21033,Seikoku no Dragonar,6.39,1155,2014
836,Sister Princess,6.38,4751,2001
10324,Tono to Issho: Gantai no Yabou,6.38,10535,2011
37008,Tsukipro The Animation 2,6.38,7624,2021
38549,TV Yarou Nanaana,6.38,12031,2018
54431,Toaru Ossan no VRMMO Katsudouki,6.38,2333,2023
42959,Yatogame-chan Kansatsu Nikki Sansatsume,6.38,5860,2021
105,Boys Be...,6.38,4879,2000
48776,Build Divide: Code Black,6.38,3116,2021
2285,D.I.C.E.,6.38,9121,2005
37395,Zoids Wild,6.38,7950,2018
38610,Tejina-senpai,6.38,921,2019
38254,Hashiri Tsuzukete Yokatta tte.,6.38,6311,2018
1810,Kyoushirou to Towa no Sora,6.38,3680,2007
257,Ikkitousen,6.37,1540,2003
27721,Kasumin,6.37,12415,2001
34799,PriPri Chii-chan!!,6.38,9870,2017
30524,Kagewani,6.37,4268,2015
1617,Massugu ni Ikou.,6.37,9436,2003
20033,Miss Monochrome The Animation,6.37,3415,2013
817,Tactical Roar,6.37,6712,2006
7793,Ring ni Kakero 1: Shadow-hen,6.37,11568,2010
4744,Akaneiro ni Somaru Saka,6.37,1671,2008
35427,Animegataris,6.37,2652,2017
36511,Tokyo Ghoul:re,6.37,120,2018
7334,Bakugan Battle Brawlers: Gundalian Invaders,6.37,3350,2011
6900,Tamagotchi!,6.37,12131,2009
6130,Marie & Gali,6.37,8697,2009
833,Choujuushin Gravion,6.37,5875,2002
57946,Himitsu no AiPri,6.37,10183,2024
34427,Frame Arms Girl,6.36,4183,2017
37188,Fumikiri Jikan,6.36,3649,2018
39699,King of Prism: Shiny Seven Stars,6.36,7544,2019
30721,Hacka Doll The Animation,6.36,3338,2015
39523,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,6.36,914,2019
51711,Hyouken no Majutsushi ga Sekai wo Suberu,6.36,1300,2023
41667,Monkateu,6.36,18565,2017
57099,Na Nare Hana Nare,6.36,4339,2024
10346,Ring ni Kakero 1: Sekai Taikai-hen,6.36,12241,2011
32805,Nyanbo!,6.36,8195,2016
53730,"Sokushi Cheat ga Saikyou sugite, Isekai no Yatsura ga Marude Aite ni Naranai n desu ga.",6.36,1481,2024
7522,Taichi Senjimon,6.36,12448,2007
685,To Heart: Remember My Memories,6.36,6857,2004
36267,Uchuu Senkan Tiramisù,6.36,4526,2018
39960,Yatogame-chan Kansatsu Nikki Nisatsume,6.36,5272,2020
14693,Yurumates 3D Plus,6.36,8870,2012
23,Ring ni Kakero 1,6.35,8964,2004
36423,Zhandou Wang Zhi Jufeng Zhan Hun,6.35,13497,2012
51381,RWBY: Hyousetsu Teikoku,6.35,2083,2022
39811,Fairy Gone Part 2,6.35,3427,2019
241,Girls Bravo: First Season,6.35,1654,2004
6117,Gokujou!! Mecha Mote Iinchou,6.35,7297,2009
19685,Kanojo ga Flag wo Oraretara,6.35,1303,2014
3503,Kanokon,6.35,1049,2008
37254,Last Period: Owarinaki Rasen no Monogatari,6.35,3881,2018
6205,Kämpfer,6.35,907,2009
31422,Minami Kamakura Koukou Joshi Jitensha-bu,6.35,5013,2017
52830,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta",6.34,711,2023
48742,"Kono Healer, Mendokusai",6.34,2937,2022
17873,Pokemon Best Wishes! Season 2: Decolora Adventure,6.34,3448,2013
58302,The iDOLM@STER Shiny Colors 2nd Season,6.34,9194,2024
50204,Tokyo 24-ku,6.34,2832,2022
31994,Yami Shibai 3,6.34,3934,2016
39244,Cardfight!! Vanguard: Zoku Koukousei-hen,6.34,7927,2019
32379,Berserk,6.34,677,2016
5276,Happy Happy Clover,6.34,12070,2007
40964,Back Arrow,6.33,3717,2021
29722,"Eikoku Ikka, Nihon wo Taberu",6.33,12984,2015
40249,Balala Xiao Mo Xian: Mofa Hai Ying Bao,6.33,13541,2018
1884,Himesama Goyoujin,6.33,10610,2006
1570,Happiness!,6.33,4049,2006
42072,Kenja no Deshi wo Nanoru Kenja,6.33,1817,2022
37979,Mahou Shoujo Tokushusen Asuka,6.33,2410,2019
56588,Ochibi-san,6.33,14125,2023
49612,Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,6.33,1349,2023
3736,Parappa the Rapper,6.33,8985,2001
34903,RoboMasters the Animated Series,6.33,6323,2017
980,Rikujou Bouei-tai Mao-chan,6.33,8457,2002
58445,"Sayounara Ryuusei, Konnichiwa Jinsei",6.33,2514,2024
35714,Yami Shibai 5,6.33,4604,2017
36037,Senran Kagura Shinovi Master: Tokyo Youma-hen,6.32,3516,2018
47163,"Tensei Kenja no Isekai Life: Dai-2 no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",6.33,1108,2022
1048,The SoulTaker: Tamashii-gari,6.32,4566,2001
40594,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,6.32,871,2021
2552,Tetsuko no Tabi,6.32,10935,2007
184,Xenosaga The Animation,6.32,5158,2005
40850,Breakers,6.32,6704,2020
301,Cinderella Boy,6.32,7488,2003
2789,B-Legend! Battle B-Daman,6.32,6016,2004
30895,HaruChika: Haruta to Chika wa Seishun suru,6.32,2383,2016
9770,Hello Kitty no Stump Village,6.32,13396,2005
12483,Gregory Horror Show: The Last Train,6.32,12394,2000
33531,Juushinki Pandora,6.32,3873,2018
43760,Hikari no Ou,6.32,3520,2023
57502,Meiji Gekken: 1874,6.32,5831,2024
20931,Oneechan ga Kita,6.32,1959,2014
48466,Kyoukai Senki,6.31,4156,2021
31804,Kuma Miko,6.31,2690,2016
888,Megami Kouhosei,6.31,4973,2000
614,Okusama wa Mahou Shoujo,6.31,6685,2005
33012,Island,6.31,1823,2018
40090,Sinbi Apartment: Ghost Ball X-ui Tansaeng,6.31,15803,2017
26443,Triage X,6.31,1524,2015
1607,Venus Versus Virus,6.31,4408,2007
6919,X-Men,6.31,4577,2011
6500,Seikon no Qwaser,6.31,768,2010
3975,Uchi no 3 Shimai,6.31,14999,2008
4101,Wanwan Celepoo Soreyuke! Tetsunoshin,6.31,13047,2006
32301,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,6.31,5179,2016
32901,Eromanga-sensei,6.31,295,2017
37245,Gundam Build Divers,6.31,4251,2018
38670,Actors: Songs Connection,6.3,5373,2019
69,Cluster Edge,6.3,6597,2005
30485,ChäoS;Child,6.3,1824,2017
33047,Fate/Extra: Last Encore,6.3,1178,2018
3146,GR: Giant Robo,6.3,9517,2007
49871,Hensuki▽,6.3,9142,2019
31338,Hundred,6.3,671,2016
14237,Busou Shinki,6.3,3944,2012
34565,Jikan no Shihaisha,6.3,2874,2017
51219,Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita,6.3,2002,2023
25283,Kuusen Madoushi Kouhosei no Kyoukan,6.3,1005,2015
910,Himawari!,6.3,4831,2006
18155,Line Town,6.3,14097,2013
1083,Ningen Kousaten,6.3,9523,2003
9936,Maken-Ki!,6.3,872,2011
31223,Phantasy Star Online 2 The Animation,6.3,2811,2016
576,Magikano,6.3,4104,2006
470,Okusama wa Joshikousei (TV),6.3,4462,2005
31914,Shoujo-tachi wa Kouya wo Mezasu,6.3,1970,2016
50438,Yatogame-chan Kansatsu Nikki Yonsatsume,6.3,6958,2022
47391,Seven Knights Revolution: Eiyuu no Keishousha,6.3,3089,2021
12929,Saint Seiya Omega,6.29,3396,2012
2153,Saint Beast: Kouin Jojishi Tenshi Tan,6.29,7921,2007
48415,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",6.29,814,2022
19151,Walkure Romanze,6.29,1742,2013
44081,B-Project: Netsuretsu*Love Call,6.29,8450,2023
34550,Warau Salesman New,6.29,5343,2017
38749,Blade Runner: Black Lotus,6.29,4682,2021
50583,Buta no Liver wa Kanetsu Shiro,6.29,3527,2023
3166,Ayakashi,6.29,4476,2007
38328,Azur Lane,6.29,1468,2019
48644,Gyakuten Sekai no Denchi Shoujo,6.29,5054,2021
34502,Inazma Delivery,6.29,12955,2016
49431,Kanashiki Debu Neko-chan,6.29,10626,2021
